Query,PubChem CID,Molecular Weight,Molecular Formula,CID,MolecularFormula,MolecularWeight,SMILES,CanonicalSMILES,IsomericSMILES,InChI,InChIKey,IUPACName,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,FeatureAcceptorCount3D,FeatureDonorCount3D,FeatureAnionCount3D,FeatureCationCount3D,FeatureRingCount3D,FeatureHydrophobeCount3D,EffectiveRotorCount3D,ConformerCount3D,Fingerprint2D
CHEMBL377772,44410959,443.9,C22H23ClFN5O2,44410959.0,C22H23ClFN5O2,443.9,COC1=CC2=C(C=C1CN3CCC[C@H]3CC(=O)N)C(=NC=N2)NC4=C(C(=CC=C4)Cl)F,COC1=CC2=C(C=C1CN3CCCC3CC(=O)N)C(=NC=N2)NC4=C(C(=CC=C4)Cl)F,COC1=CC2=C(C=C1CN3CCC[C@H]3CC(=O)N)C(=NC=N2)NC4=C(C(=CC=C4)Cl)F,"InChI=1S/C22H23ClFN5O2/c1-31-19-10-18-15(8-13(19)11-29-7-3-4-14(29)9-20(25)30)22(27-12-26-18)28-17-6-2-5-16(23)21(17)24/h2,5-6,8,10,12,14H,3-4,7,9,11H2,1H3,(H2,25,30)(H,26,27,28)/t14-/m0/s1",CFQAZHZKWMMXOV-AWEZNQCLSA-N,2-[(2S)-1-[[4-(3-chloro-2-fluoroanilino)-7-methoxyquinazolin-6-yl]methyl]pyrrolidin-2-yl]acetamide,3.4,443.1524308,443.1524308,93.4,616.0,0.0,2.0,7.0,7.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,328.7,17.46,4.91,1.32,2.0,2.0,0.0,3.0,4.0,0.0,8.0,10.0,AAADceB7sQAEAAAAAAAAAAAAAAAAAWAAAAA8YIAAAAAAAACx9AAAHwIQAAAADC7Bni439vfIFACoAydzdACCiCkxJ6AJ2CE+bpiMLvrF+9uENChu0BvI6CeY2GMOKAACAgIKAABQAAQEBBQAAAAAAAAAAA==
CHEMBL378370,44410948,429.9,C21H21ClFN5O2,44410948.0,C21H21ClFN5O2,429.9,CN(CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F)C4CCNC4=O,CN(CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F)C4CCNC4=O,CN(CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F)C4CCNC4=O,"InChI=1S/C21H21ClFN5O2/c1-28(17-6-7-24-21(17)29)10-12-8-13-16(9-18(12)30-2)25-11-26-20(13)27-15-5-3-4-14(22)19(15)23/h3-5,8-9,11,17H,6-7,10H2,1-2H3,(H,24,29)(H,25,26,27)",MOFYSSKDMWISNA-UHFFFAOYSA-N,3-[[4-(3-chloro-2-fluoroanilino)-7-methoxyquinazolin-6-yl]methyl-methylamino]pyrrolidin-2-one,3.5,429.1367808,429.1367808,79.4,602.0,0.0,2.0,7.0,6.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,316.0,16.66,4.68,1.19,2.0,2.0,0.0,3.0,4.0,0.0,6.8,10.0,AAADceB7sQAEAAAAAAAAAAAAAAAAAWAAAAA8YIAAAAAAAACx9AAAHwIQAAAADC7Bni439vfIFACoAydzdACCiCkxJ6AJ2KG+bpiMbvLF+/uUNChu1hvI6CeU0GMOKAACAgIKAABQAAQEBBQAAAAAAAAAAA==
CHEMBL378627,11640926,448.5,C20H24N4O6S,11640926.0,C20H24N4O6S,448.5,CC(C)OC1=C(C(=CC(=N1)NC(=O)CC2=CC(=C(C=C2OC)S(=O)(=O)C)OC)N)C#N,CC(C)OC1=C(C(=CC(=N1)NC(=O)CC2=CC(=C(C=C2OC)S(=O)(=O)C)OC)N)C#N,CC(C)OC1=C(C(=CC(=N1)NC(=O)CC2=CC(=C(C=C2OC)S(=O)(=O)C)OC)N)C#N,"InChI=1S/C20H24N4O6S/c1-11(2)30-20-13(10-21)14(22)8-18(24-20)23-19(25)7-12-6-16(29-4)17(31(5,26)27)9-15(12)28-3/h6,8-9,11H,7H2,1-5H3,(H3,22,23,24,25)",CSDDCHPGQGWRLI-UHFFFAOYSA-N,"N-(4-amino-5-cyano-6-propan-2-yloxypyridin-2-yl)-2-(2,5-dimethoxy-4-methylsulfonylphenyl)acetamide",1.8,448.14165567,448.14165567,162.0,761.0,0.0,2.0,9.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,335.5,22.76,2.55,1.92,7.0,2.0,0.0,1.0,2.0,1.0,9.0,10.0,AAADceB7uABAAAAAAAAAAAAAAAAAAAAAAAA8QAAAAAAAAAABwAAAHgQQAAAADByh2gKz95LIFAq4BidydHDiiCkhKjABmDs2bJiMpnLk/duOPCju1RvI6C/63LLOEQABBAAIIAAiAAIIABBAAAAAAAAAAA==
CHEMBL378963,10216627,428.9,C25H21ClN4O,10216627.0,C25H21ClN4O,428.9,C1=CC=C2C(=C1)C(=CN2)C[C@@H](COC3=CC(=C(N=C3)Cl)C4=CC5=C(C=C4)C=NC=C5)N,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CC(=C(N=C3)Cl)C4=CC5=C(C=C4)C=NC=C5)N,C1=CC=C2C(=C1)C(=CN2)C[C@@H](COC3=CC(=C(N=C3)Cl)C4=CC5=C(C=C4)C=NC=C5)N,"InChI=1S/C25H21ClN4O/c26-25-23(17-5-6-18-12-28-8-7-16(18)9-17)11-21(14-30-25)31-15-20(27)10-19-13-29-24-4-2-1-3-22(19)24/h1-9,11-14,20,29H,10,15,27H2/t20-/m0/s1",KLSYPIQWMFSSJW-FQEVSTJZSA-N,(2S)-1-(6-chloro-5-isoquinolin-6-ylpyridin-3-yl)oxy-3-(1H-indol-3-yl)propan-2-amine,4.8,428.140389,428.140389,76.8,580.0,0.0,2.0,4.0,6.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,330.0,11.82,5.3,1.43,3.0,2.0,0.0,2.0,5.0,0.0,6.0,10.0,AAADceB7oAAEAAAAAAAAAAAAAAAAAWAAAAA8eIEAAAAAAFix/gAAHgIQAAAADC7hniY8xvLJlACgAzRnRASCiCAxZiAI2aA/bpgOJuLFs5uHOCjk0BHY6Aew0PIOwAACAAASAACAAAQAACQAAAAAAAAAAA==
CHEMBL379601,11682843,403.8,C19H19ClFN5O2,11682843.0,C19H19ClFN5O2,403.8,CN(CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F)CC(=O)N,CN(CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F)CC(=O)N,CN(CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F)CC(=O)N,"InChI=1S/C19H19ClFN5O2/c1-26(9-17(22)27)8-11-6-12-15(7-16(11)28-2)23-10-24-19(12)25-14-5-3-4-13(20)18(14)21/h3-7,10H,8-9H2,1-2H3,(H2,22,27)(H,23,24,25)",ZKIVCEBHTQSSGM-UHFFFAOYSA-N,2-[[4-(3-chloro-2-fluoroanilino)-7-methoxyquinazolin-6-yl]methyl-methylamino]acetamide,2.9,403.1211307,403.1211307,93.4,531.0,0.0,2.0,7.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,295.7,11.35,5.93,1.28,2.0,2.0,0.0,3.0,3.0,0.0,7.0,10.0,AAADceB7sQAEAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACx9AAAHwIQAAAADA7Bni439vfIFACoAydzdACCiCkxJ6AJ2CC+bpiMbuLF+/uUNChu0BvI6CeQ0GMOKAACAgIKAABQAAQEBBQAAAAAAAAAAA==
CHEMBL379835,23647236,325.7,C17H12ClN3O2,23647236.0,C17H12ClN3O2,325.7,CC1=NN(C2=C1C(=O)C3=C(N2O)C=CC(=C3)Cl)C4=CC=CC=C4,CC1=NN(C2=C1C(=O)C3=C(N2O)C=CC(=C3)Cl)C4=CC=CC=C4,CC1=NN(C2=C1C(=O)C3=C(N2O)C=CC(=C3)Cl)C4=CC=CC=C4,"InChI=1S/C17H12ClN3O2/c1-10-15-16(22)13-9-11(18)7-8-14(13)21(23)17(15)20(19-10)12-5-3-2-4-6-12/h2-9,23H,1H3",NLNVCPSZHKGGDI-UHFFFAOYSA-N,"6-chloro-9-hydroxy-3-methyl-1-phenylpyrazolo[3,4-b]quinolin-4-one",4.0,325.0618043,325.0618043,58.4,471.0,0.0,1.0,4.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,240.2,10.21,3.49,0.8,2.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,AAADccB7MAAEAAAAAAAAAAAAAAAAAWAAAAA8YIAAAAAAAFix0AAAHgIMCAAADA6BniAz8JIYAACqA6ZyZACSBCMlBwA9mCEwZtiIIHrB39GEpYhoiALIyecYiMCOAABAIAACAAAAAIBAAAQAAAAAAAAAAA==
CHEMBL379849,9885748,311.3,C19H15F2NO,9885748.0,C19H15F2NO,311.3,C\1NC/C(=C\C2=CC=CC=C2F)/C(=O)/C1=C/C3=CC=CC=C3F,C1C(=CC2=CC=CC=C2F)C(=O)C(=CC3=CC=CC=C3F)CN1,C\1NC/C(=C\C2=CC=CC=C2F)/C(=O)/C1=C/C3=CC=CC=C3F,"InChI=1S/C19H15F2NO/c20-17-7-3-1-5-13(17)9-15-11-22-12-16(19(15)23)10-14-6-2-4-8-18(14)21/h1-10,22H,11-12H2/b15-9+,16-10+",NIVYQYSNRUIFIF-KAVGSWPWSA-N,"(3E,5E)-3,5-bis[(2-fluorophenyl)methylidene]piperidin-4-one",3.4,311.11217043,311.11217043,29.1,458.0,0.0,1.0,4.0,2.0,23.0,0.0,0.0,0.0,2.0,0.0,1.0,243.2,16.44,1.51,1.26,1.0,1.0,0.0,1.0,3.0,0.0,2.6,8.0,AAADccB6IYAAAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAAABQAAAHwAQAAAADATBmAwwAILAAACIAqBSAACCAAAgAAAIiIEIAMgIICqAkRCEIAAggACIiYcQgAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
CHEMBL379905,11719305,447.9,C21H23ClFN5O3,11719305.0,C21H23ClFN5O3,447.9,CN(CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F)[C@@H](COC)C(=O)N,CN(CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F)C(COC)C(=O)N,CN(CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F)[C@@H](COC)C(=O)N,"InChI=1S/C21H23ClFN5O3/c1-28(17(10-30-2)20(24)29)9-12-7-13-16(8-18(12)31-3)25-11-26-21(13)27-15-6-4-5-14(22)19(15)23/h4-8,11,17H,9-10H2,1-3H3,(H2,24,29)(H,25,26,27)/t17-/m0/s1",LJNUYDJKKBIGJB-KRWDZBQOSA-N,(2S)-2-[[4-(3-chloro-2-fluoroanilino)-7-methoxyquinazolin-6-yl]methyl-methylamino]-3-methoxypropanamide,2.8,447.1473455,447.1473455,103.0,591.0,0.0,2.0,8.0,9.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,330.6,12.3,7.12,1.48,3.0,2.0,0.0,3.0,3.0,0.0,9.0,10.0,AAADceB7sQAEAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACx9AAAHwIQAAAADC7hni439vfIFACoAydzdACCiCkxJ6AJ2CG+bpiObubF+/uVNChu8BvY6CeQ0GMOKAACAgIKAABQAAQEBBQAAAAAAAAAAA==
CHEMBL379929,9948405,304.3,C18H16N4O,9948405.0,C18H16N4O,304.3,CC(C)C1=NN=C2N1C=C(C=C2)C3=C(N=CO3)C4=CC=CC=C4,CC(C)C1=NN=C2N1C=C(C=C2)C3=C(N=CO3)C4=CC=CC=C4,CC(C)C1=NN=C2N1C=C(C=C2)C3=C(N=CO3)C4=CC=CC=C4,"InChI=1S/C18H16N4O/c1-12(2)18-21-20-15-9-8-14(10-22(15)18)17-16(19-11-23-17)13-6-4-3-5-7-13/h3-12H,1-2H3",GGUWFBJTYKFSCP-UHFFFAOYSA-N,"4-phenyl-5-(3-propan-2-yl-[1,2,4]triazolo[4,3-a]pyridin-6-yl)-1,3-oxazole",4.1,304.13241115,304.13241115,56.2,398.0,0.0,0.0,4.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,243.6,8.14,3.11,2.22,0.0,0.0,0.0,2.0,4.0,1.0,3.0,10.0,AAADceB7oAAAAAAAAAAAAAAAAAAAAWLAAAA8QAAAAAAAAFgB/AAAHgAIAAAADQzBnwY/tJ8MHECqA7Z39ASSjCs/YqAd2CG9bNiOLvrEvbuNsahmzAPY6eeY2eKOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
CHEMBL379975,10384072,362.8,C20H11ClN2O3,10384072.0,C20H11ClN2O3,362.8,C1=CC=C(C(=C1)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl,C1=CC=C(C(=C1)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl,C1=CC=C(C(=C1)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl,"InChI=1S/C20H11ClN2O3/c21-13-4-2-1-3-10(13)11-8-15-16(18-17(11)19(25)23-20(18)26)12-7-9(24)5-6-14(12)22-15/h1-8,22,24H,(H,23,25,26)",DPEXRCOBPACFOO-UHFFFAOYSA-N,"4-(2-chlorophenyl)-9-hydroxy-6H-pyrrolo[3,4-c]carbazole-1,3-dione",4.1,362.0458199,362.0458199,82.2,614.0,0.0,3.0,3.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,264.5,11.91,2.73,1.15,2.0,3.0,0.0,1.0,5.0,0.0,1.2,2.0,AAADccB7MAAEAAAAAAAAAAAAAAAAAWLAAAAwYMAAAAAAAFgB/AAAHgIQCAAADA6BniAwxvLJkgCoAyVyVACCgCAlJyAImSE2btgIJvLDl5OEcQhk1DHI2Qe92fOeyEADQAATAACQgAaAACYAAAAAAAAAAA==
CHEMBL380006,44410723,445.9,C22H25ClFN5O2,44410723.0,C22H25ClFN5O2,445.9,C[C@H](C(=O)N(C)C)N(C)CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F,CC(C(=O)N(C)C)N(C)CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F,C[C@H](C(=O)N(C)C)N(C)CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F,"InChI=1S/C22H25ClFN5O2/c1-13(22(30)28(2)3)29(4)11-14-9-15-18(10-19(14)31-5)25-12-26-21(15)27-17-8-6-7-16(23)20(17)24/h6-10,12-13H,11H2,1-5H3,(H,25,26,27)/t13-/m1/s1",QANFVYUCQKENPQ-CYBMUJFWSA-N,"(2R)-2-[[4-(3-chloro-2-fluoroanilino)-7-methoxyquinazolin-6-yl]methyl-methylamino]-N,N-dimethylpropanamide",3.9,445.1680809,445.1680809,70.6,600.0,0.0,1.0,7.0,7.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,335.9,11.61,6.3,1.2,2.0,1.0,0.0,3.0,3.0,0.0,8.0,10.0,AAADceB7sQAEAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACx9AAAHwIQAAAADC7Bni439vfIFACoAydzdACCiCkxJ6AJ2CG+bpiMbuLF+/uUNChu0hvI6CeQ0GMOKAACAgIKAABQAAQEBBQAAAAAAAAAAA==
CHEMBL380386,11516978,403.8,C19H19ClFN5O2,11516978.0,C19H19ClFN5O2,403.8,C[C@H](C(=O)N)NCC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F,CC(C(=O)N)NCC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F,C[C@H](C(=O)N)NCC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F,"InChI=1S/C19H19ClFN5O2/c1-10(18(22)27)23-8-11-6-12-15(7-16(11)28-2)24-9-25-19(12)26-14-5-3-4-13(20)17(14)21/h3-7,9-10,23H,8H2,1-2H3,(H2,22,27)(H,24,25,26)/t10-/m1/s1",KXECKMQQRGBPLK-SNVBAGLBSA-N,(2R)-2-[[4-(3-chloro-2-fluoroanilino)-7-methoxyquinazolin-6-yl]methylamino]propanamide,2.8,403.1211307,403.1211307,102.0,531.0,0.0,3.0,7.0,7.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,296.8,15.04,4.7,1.26,2.0,3.0,0.0,3.0,3.0,0.0,7.0,10.0,AAADceB7sQAEAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACx9AAAHwIQAAAADC7Bni439vbIFACoAydzdACCiCkxJ6AJ2KG+bpiMbuLF+/uUNChu0BvI6CeQ0GMOKAACAgIKAABQAAQEBBQAAAAAAAAAAA==
CHEMBL380454,44411048,429.9,C21H21ClFN5O2,44411048.0,C21H21ClFN5O2,429.9,COC1=CC2=C(C=C1CN3CC[C@@H](C3)C(=O)N)C(=NC=N2)NC4=C(C(=CC=C4)Cl)F,COC1=CC2=C(C=C1CN3CCC(C3)C(=O)N)C(=NC=N2)NC4=C(C(=CC=C4)Cl)F,COC1=CC2=C(C=C1CN3CC[C@@H](C3)C(=O)N)C(=NC=N2)NC4=C(C(=CC=C4)Cl)F,"InChI=1S/C21H21ClFN5O2/c1-30-18-8-17-14(7-13(18)10-28-6-5-12(9-28)20(24)29)21(26-11-25-17)27-16-4-2-3-15(22)19(16)23/h2-4,7-8,11-12H,5-6,9-10H2,1H3,(H2,24,29)(H,25,26,27)/t12-/m0/s1",LJQYPRWRCBYQIO-LBPRGKRZSA-N,(3S)-1-[[4-(3-chloro-2-fluoroanilino)-7-methoxyquinazolin-6-yl]methyl]pyrrolidine-3-carboxamide,3.0,429.1367808,429.1367808,93.4,602.0,0.0,2.0,7.0,6.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,316.4,14.98,6.19,1.26,2.0,2.0,0.0,3.0,4.0,0.0,7.0,10.0,AAADceB7sQAEAAAAAAAAAAAAAAAAAWAAAAA8YIAAAAAAAACx9AAAHwIQAAAADQ7Bni439vfIFACoAydzdACCiCkxJ6AJ2CE+bpiMLvrF+9uENChu0BvI6CeU0GMOKAACAgIKAABQAAQEBBQAAAAAAAAAAA==
CHEMBL380889,44411161,460.9,C22H26ClFN6O2,44411161.0,C22H26ClFN6O2,460.9,CN(C)C[C@@H](C(=O)N)N(C)CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F,CN(C)CC(C(=O)N)N(C)CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F,CN(C)C[C@@H](C(=O)N)N(C)CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F,"InChI=1S/C22H26ClFN6O2/c1-29(2)11-18(21(25)31)30(3)10-13-8-14-17(9-19(13)32-4)26-12-27-22(14)28-16-7-5-6-15(23)20(16)24/h5-9,12,18H,10-11H2,1-4H3,(H2,25,31)(H,26,27,28)/t18-/m0/s1",JHUDBCRALFDNOD-SFHVURJKSA-N,(2S)-2-[[4-(3-chloro-2-fluoroanilino)-7-methoxyquinazolin-6-yl]methyl-methylamino]-3-(dimethylamino)propanamide,3.0,460.1789799,460.1789799,96.6,617.0,0.0,2.0,8.0,9.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,343.5,17.42,4.95,1.37,2.0,2.0,0.0,4.0,3.0,0.0,9.0,10.0,AAADceB7sQAEAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACx9AAAHwIQAAAADC7Bni439vfIFACoAydzdACCiCkxJ6AJ2CG+bpiMburF+/uUNChu0BvI6CeQ0GMOKAACAgIKAABQAAQEBBQAAAAAAAAAAA==
CHEMBL381207,6540005,461.4,C21H15F4N5OS,6540005.0,C21H15F4N5OS,461.4,CC1=C(C2=C(N=CN=C2S1)N)C3=CC=C(C=C3)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F,CC1=C(C2=C(N=CN=C2S1)N)C3=CC=C(C=C3)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F,CC1=C(C2=C(N=CN=C2S1)N)C3=CC=C(C=C3)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F,"InChI=1S/C21H15F4N5OS/c1-10-16(17-18(26)27-9-28-19(17)32-10)11-2-5-13(6-3-11)29-20(31)30-15-8-12(21(23,24)25)4-7-14(15)22/h2-9H,1H3,(H2,26,27,28)(H2,29,30,31)",GXKSGTIXGWDSGJ-UHFFFAOYSA-N,"1-[4-(4-amino-6-methylthieno[2,3-d]pyrimidin-5-yl)phenyl]-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea",4.8,461.09334394,461.09334394,121.0,663.0,0.0,3.0,9.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,330.3,26.61,2.34,1.86,2.0,3.0,0.0,2.0,4.0,0.0,6.0,10.0,AAADccB7ocBAAAAAAAAAAAAAAAAAASAAAAA8YIAAAAAAAFgB/AAAHwQQAAAADAiBWhw38dbIEAisAiZjdACD0KlxCrgJ2DAoZJiIKCLg2dGEJAxolAJoyCcQgMAOiAAAQAAAAAAQAACAAAAAAAAAAAAAAA==
CHEMBL382408,65238,940.7,C41H32O26,65238.0,C41H32O26,940.7,C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,"InChI=1S/C41H32O26/c42-17-1-12(2-18(43)28(17)52)36(57)62-11-27-33(64-37(58)13-3-19(44)29(53)20(45)4-13)34(65-38(59)14-5-21(46)30(54)22(47)6-14)35(66-39(60)15-7-23(48)31(55)24(49)8-15)41(63-27)67-40(61)16-9-25(50)32(56)26(51)10-16/h1-10,27,33-35,41-56H,11H2/t27-,33-,34+,35-,41+/m1/s1",QJYNZEYHSMRWBK-NIKIMHBISA-N,"[(2R,3R,4S,5R,6S)-3,4,5,6-tetrakis[(3,4,5-trihydroxybenzoyl)oxy]oxan-2-yl]methyl 3,4,5-trihydroxybenzoate",3.6,940.11818112,940.11818112,444.0,1680.0,0.0,15.0,26.0,16.0,67.0,0.0,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,0.0,AAADcfB8PgAAAAAAAAAAAAAAAAAAAAAAAAA0YMGDAAAAAAABVAAAGgAACAAADBSwmAMwDoAABgCIAiDSCAACAAAkIAAAiAEGiMgZJzKCNRqicQElwBUPuYfK7DzOIAABCAAAQABAAAIQAACAAAAAAAAAAA==
CHEMBL382822,44410955,457.9,C23H25ClFN5O2,44410955.0,C23H25ClFN5O2,457.9,CN(C)C(=O)[C@H]1CCCN1CC2=CC3=C(C=C2OC)N=CN=C3NC4=C(C(=CC=C4)Cl)F,CN(C)C(=O)C1CCCN1CC2=CC3=C(C=C2OC)N=CN=C3NC4=C(C(=CC=C4)Cl)F,CN(C)C(=O)[C@H]1CCCN1CC2=CC3=C(C=C2OC)N=CN=C3NC4=C(C(=CC=C4)Cl)F,"InChI=1S/C23H25ClFN5O2/c1-29(2)23(31)19-8-5-9-30(19)12-14-10-15-18(11-20(14)32-3)26-13-27-22(15)28-17-7-4-6-16(24)21(17)25/h4,6-7,10-11,13,19H,5,8-9,12H2,1-3H3,(H,26,27,28)/t19-/m1/s1",ZZBAYSXOXCZQAE-LJQANCHMSA-N,"(2R)-1-[[4-(3-chloro-2-fluoroanilino)-7-methoxyquinazolin-6-yl]methyl]-N,N-dimethylpyrrolidine-2-carboxamide",4.0,457.1680809,457.1680809,70.6,644.0,0.0,1.0,7.0,6.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,342.4,11.79,4.79,1.85,2.0,1.0,0.0,3.0,4.0,0.0,8.0,10.0,AAADceB7sQAEAAAAAAAAAAAAAAAAAWAAAAA8YIAAAAAAAACx9AAAHwIQAAAADC7Bni439vfIFACoAydzdACCiCkxJ6AJ2CG+bpiMbvLF+/uUNChu0hvI6CeY0WMOKAACAgIKAABQAAQEBBQAAAAAAAAAAA==
CHEMBL382823,44410956,461.9,C22H25ClFN5O3,44410956.0,C22H25ClFN5O3,461.9,C[C@@H](C(=O)N)N(CCOC)CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F,CC(C(=O)N)N(CCOC)CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F,C[C@@H](C(=O)N)N(CCOC)CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F,"InChI=1S/C22H25ClFN5O3/c1-13(21(25)30)29(7-8-31-2)11-14-9-15-18(10-19(14)32-3)26-12-27-22(15)28-17-6-4-5-16(23)20(17)24/h4-6,9-10,12-13H,7-8,11H2,1-3H3,(H2,25,30)(H,26,27,28)/t13-/m0/s1",HUJDKQUEMHEAKI-ZDUSSCGKSA-N,(2S)-2-[[4-(3-chloro-2-fluoroanilino)-7-methoxyquinazolin-6-yl]methyl-(2-methoxyethyl)amino]propanamide,3.1,461.1629955,461.1629955,103.0,606.0,0.0,2.0,8.0,10.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,343.0,16.52,4.34,2.01,3.0,2.0,0.0,3.0,3.0,0.0,10.0,10.0,AAADceB7sQAEAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACx9AAAHwIQAAAADC7hni439vfIFACoAydzdACCiCkxJ6AJ2CG+bpiObuLF+/uVNChu0BvY6CeQ0GMOKAACAgIKAABQAAQEBBQAAAAAAAAAAA==
