UniProt Accession,PDB ID,Status,Source
P11309,5KZI,✅ Downloaded from PDB,KIBA
P11309,5MZL,✅ Downloaded from PDB,KIBA
P11309,5N4N,✅ Downloaded from PDB,KIBA
P11309,5N4O,✅ Downloaded from PDB,KIBA
P11309,5N4R,✅ Downloaded from PDB,KIBA
P11309,5N4U,✅ Downloaded from PDB,KIBA
P11309,5N4V,✅ Downloaded from PDB,KIBA
P11309,5N4X,✅ Downloaded from PDB,KIBA
P11309,5N4Y,✅ Downloaded from PDB,KIBA
P11309,5N4Z,✅ Downloaded from PDB,KIBA
P11309,5N50,✅ Downloaded from PDB,KIBA
P11309,5N51,✅ Downloaded from PDB,KIBA
P11309,5N52,✅ Downloaded from PDB,KIBA
P11309,5N5L,✅ Downloaded from PDB,KIBA
P11309,5N5M,✅ Downloaded from PDB,KIBA
P11309,5NDT,✅ Downloaded from PDB,KIBA
P11309,5O11,✅ Downloaded from PDB,KIBA
P11309,5O12,✅ Downloaded from PDB,KIBA
P11309,5O13,✅ Downloaded from PDB,KIBA
P11309,5TEL,✅ Downloaded from PDB,KIBA
P11309,5TEX,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
P11309,5TOE,✅ Downloaded from PDB,KIBA
P11309,5TUR,✅ Downloaded from PDB,KIBA
P11309,5V80,✅ Downloaded from PDB,KIBA
P11309,5V82,✅ Downloaded from PDB,KIBA
P11309,5VUA,✅ Downloaded from PDB,KIBA
P11309,5VUB,✅ Downloaded from PDB,KIBA
P11309,5VUC,✅ Downloaded from PDB,KIBA
P11309,6AYD,✅ Downloaded from PDB,KIBA
P11309,6BSK,✅ Downloaded from PDB,KIBA
P11309,6KZI,✅ Downloaded from PDB,KIBA
P11309,6L11,✅ Downloaded from PDB,KIBA
P11309,6L12,✅ Downloaded from PDB,KIBA
P11309,6L13,✅ Downloaded from PDB,KIBA
P11309,6L14,✅ Downloaded from PDB,KIBA
P11309,6L15,✅ Downloaded from PDB,KIBA
P11309,6L16,✅ Downloaded from PDB,KIBA
P11309,6L17,✅ Downloaded from PDB,KIBA
P11309,6MT0,✅ Downloaded from PDB,KIBA
P11309,6NO8,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
P11309,6NO9,✅ Downloaded from PDB,KIBA
P11309,6PCW,✅ Downloaded from PDB,KIBA
P11309,6PDI,✅ Downloaded from PDB,KIBA
P11309,6PDN,✅ Downloaded from PDB,KIBA
P11309,6PDO,✅ Downloaded from PDB,KIBA
P11309,6PDP,✅ Downloaded from PDB,KIBA
P11309,6QXK,✅ Downloaded from PDB,KIBA
P11309,6VRU,✅ Downloaded from PDB,KIBA
P11309,6VRV,✅ Downloaded from PDB,KIBA
P11309,6YKD,✅ Downloaded from PDB,KIBA
P11309,7OOV,✅ Downloaded from PDB,KIBA
P11309,7OOW,✅ Downloaded from PDB,KIBA
P11309,7OOX,✅ Downloaded from PDB,KIBA
P11309,7QB2,✅ Downloaded from PDB,KIBA
P11309,7QFM,✅ Downloaded from PDB,KIBA
P11309,7VSY,✅ Downloaded from PDB,KIBA
P11309,7XSV,✅ Downloaded from PDB,KIBA
P11309,7Z6U,✅ Downloaded from PDB,KIBA
P11309,7ZUN,✅ Downloaded from PDB,KIBA
P11309,8AFR,✅ Downloaded from PDB,KIBA
P11309,8R10,✅ Downloaded from PDB,KIBA
P11309,8R18,✅ Downloaded from PDB,KIBA
P11309,8R1N,✅ Downloaded from PDB,KIBA
P11309,8R1P,✅ Downloaded from PDB,KIBA
P11309,8R1T,✅ Downloaded from PDB,KIBA
P15056,1UWH,✅ Downloaded from PDB,KIBA
P15056,1UWJ,✅ Downloaded from PDB,KIBA
P15056,2FB8,✅ Downloaded from PDB,KIBA
P15056,2L05,✅ Downloaded from PDB,KIBA
P15056,3C4C,✅ Downloaded from PDB,KIBA
P15056,3D4Q,✅ Downloaded from PDB,KIBA
P15056,3IDP,✅ Downloaded from PDB,KIBA
P15056,3II5,✅ Downloaded from PDB,KIBA
P15056,3NY5,✅ Downloaded from PDB,KIBA
P15056,3OG7,✅ Downloaded from PDB,KIBA
P15056,3PPJ,✅ Downloaded from PDB,KIBA
P15056,3PPK,✅ Downloaded from PDB,KIBA
P15056,3PRF,✅ Downloaded from PDB,KIBA
P15056,3PRI,✅ Downloaded from PDB,KIBA
P15056,3PSB,✅ Downloaded from PDB,KIBA
P15056,3PSD,✅ Downloaded from PDB,KIBA
P15056,3Q4C,✅ Downloaded from PDB,KIBA
P15056,3Q96,✅ Downloaded from PDB,KIBA
P15056,3SKC,✅ Downloaded from PDB,KIBA
P15056,3TV4,✅ Downloaded from PDB,KIBA
P15056,3TV6,✅ Downloaded from PDB,KIBA
P15056,4CQE,✅ Downloaded from PDB,KIBA
P15056,4DBN,✅ Downloaded from PDB,KIBA
P15056,4E26,✅ Downloaded from PDB,KIBA
P15056,4E4X,✅ Downloaded from PDB,KIBA
P15056,4EHE,✅ Downloaded from PDB,KIBA
P15056,4EHG,✅ Downloaded from PDB,KIBA
P15056,4FC0,✅ Downloaded from PDB,KIBA
P15056,4FK3,✅ Downloaded from PDB,KIBA
P15056,4G9C,✅ Downloaded from PDB,KIBA
P15056,4G9R,✅ Downloaded from PDB,KIBA
P15056,4H58,✅ Downloaded from PDB,KIBA
P15056,4JVG,✅ Downloaded from PDB,KIBA
P15056,4KSP,✅ Downloaded from PDB,KIBA
P15056,4KSQ,✅ Downloaded from PDB,KIBA
P15056,4MBJ,✅ Downloaded from PDB,KIBA
P15056,4MNE,✅ Downloaded from PDB,KIBA
P15056,4MNF,✅ Downloaded from PDB,KIBA
P15056,4PP7,✅ Downloaded from PDB,KIBA
P15056,4R5Y,✅ Downloaded from PDB,KIBA
P15056,4RZV,✅ Downloaded from PDB,KIBA
P15056,4RZW,✅ Downloaded from PDB,KIBA
P15056,4WO5,✅ Downloaded from PDB,KIBA
P15056,4XV1,✅ Downloaded from PDB,KIBA
P15056,4XV2,✅ Downloaded from PDB,KIBA
P15056,4XV3,✅ Downloaded from PDB,KIBA
P15056,4XV9,✅ Downloaded from PDB,KIBA
P15056,4YHT,✅ Downloaded from PDB,KIBA
P15056,5C9C,✅ Downloaded from PDB,KIBA
P15056,5CSW,✅ Downloaded from PDB,KIBA
P15056,5CSX,✅ Downloaded from PDB,KIBA
P15056,5CT7,✅ Downloaded from PDB,KIBA
P15056,5FD2,✅ Downloaded from PDB,KIBA
P15056,5HI2,✅ Downloaded from PDB,KIBA
P15056,5HID,✅ Downloaded from PDB,KIBA
P15056,5HIE,✅ Downloaded from PDB,KIBA
P15056,5ITA,✅ Downloaded from PDB,KIBA
P15056,5J17,✅ Downloaded from PDB,KIBA
P15056,5J18,✅ Downloaded from PDB,KIBA
P15056,5J2R,✅ Downloaded from PDB,KIBA
P15056,5JRQ,✅ Downloaded from PDB,KIBA
P15056,5JSM,✅ Downloaded from PDB,KIBA
P15056,5JT2,✅ Downloaded from PDB,KIBA
P15056,5VAL,✅ Downloaded from PDB,KIBA
P15056,5VAM,✅ Downloaded from PDB,KIBA
P15056,5VR3,✅ Downloaded from PDB,KIBA
P15056,5VYK,✅ Downloaded from PDB,KIBA
P15056,6B8U,✅ Downloaded from PDB,KIBA
P15056,6CAD,✅ Downloaded from PDB,KIBA
P15056,6N0P,✅ Downloaded from PDB,KIBA
P15056,6N0Q,✅ Downloaded from PDB,KIBA
P15056,6NSQ,✅ Downloaded from PDB,KIBA
P15056,6NYB,✅ Downloaded from PDB,KIBA
P15056,6P3D,✅ Downloaded from PDB,KIBA
P15056,6P7G,✅ Downloaded from PDB,KIBA
P15056,6PP9,✅ Downloaded from PDB,KIBA
P15056,6Q0J,✅ Downloaded from PDB,KIBA
P15056,6Q0K,✅ Downloaded from PDB,KIBA
P15056,6Q0T,✅ Downloaded from PDB,KIBA
P15056,6U2G,✅ Downloaded from PDB,KIBA
P15056,6U2H,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
P15056,6UAN,✅ Downloaded from PDB,KIBA
P15056,6UUO,✅ Downloaded from PDB,KIBA
P15056,6V2U,✅ Downloaded from PDB,KIBA
P15056,6V2W,✅ Downloaded from PDB,KIBA
P15056,6V34,✅ Downloaded from PDB,KIBA
P15056,6XAG,✅ Downloaded from PDB,KIBA
P15056,6XFP,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
P15056,6XLO,✅ Downloaded from PDB,KIBA
P15056,7K0V,✅ Downloaded from PDB,KIBA
P15056,7M0T,✅ Downloaded from PDB,KIBA
P15056,7M0U,✅ Downloaded from PDB,KIBA
P15056,7M0V,✅ Downloaded from PDB,KIBA
P15056,7M0W,✅ Downloaded from PDB,KIBA
P15056,7M0X,✅ Downloaded from PDB,KIBA
P15056,7M0Y,✅ Downloaded from PDB,KIBA
P15056,7M0Z,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out.",KIBA
P15056,7MFD,✅ Downloaded from PDB,KIBA
P15056,7MFE,✅ Downloaded from PDB,KIBA
P15056,7MFF,✅ Downloaded from PDB,KIBA
P15056,7P3V,✅ Downloaded from PDB,KIBA
P15056,7SHV,✅ Downloaded from PDB,KIBA
P15056,7ZR0,✅ Downloaded from PDB,KIBA
P15056,7ZR5,✅ Downloaded from PDB,KIBA
P15056,7ZR6,✅ Downloaded from PDB,KIBA
P15056,8C7X,✅ Downloaded from PDB,KIBA
P15056,8C7Y,✅ Downloaded from PDB,KIBA
P15056,8DGS,✅ Downloaded from PDB,KIBA
P15056,8DGT,✅ Downloaded from PDB,KIBA
P15056,8F7O,✅ Downloaded from PDB,KIBA
P15056,8F7P,✅ Downloaded from PDB,KIBA
P15056,8QQG,✅ Downloaded from PDB,KIBA
P15056,9AXX,❌ PDB Download failed,KIBA
P15056,9AXY,❌ PDB Download failed,KIBA
P15056,9BFB,❌ PDB Download failed,KIBA
P15735,2Y7J,✅ Downloaded from PDB,KIBA
P16234,1GQ5,✅ Downloaded from PDB,KIBA
P16234,5GRN,✅ Downloaded from PDB,KIBA
P16234,5K5X,✅ Downloaded from PDB,KIBA
P16234,6A32,✅ Downloaded from PDB,KIBA
P16234,6JOI,✅ Downloaded from PDB,KIBA
P16234,6JOJ,✅ Downloaded from PDB,KIBA
P16234,6JOK,✅ Downloaded from PDB,KIBA
P16234,6JOL,✅ Downloaded from PDB,KIBA
P16234,7LBF,✅ Downloaded from PDB,KIBA
P16234,7RAM,✅ Downloaded from PDB,KIBA
P16234,8PQH,✅ Downloaded from PDB,KIBA
P16234,8PQI,✅ Downloaded from PDB,KIBA
P16234,8PQJ,✅ Downloaded from PDB,KIBA
P16234,8PQK,✅ Downloaded from PDB,KIBA
P16591,2KK6,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
P16591,6KC4,✅ Downloaded from PDB,KIBA
P17252,2ELI,✅ Downloaded from PDB,KIBA
P17252,3IW4,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
P17252,4DNL,✅ Downloaded from PDB,KIBA
P17252,4RA4,✅ Downloaded from PDB,KIBA
P17252,8U37,✅ Downloaded from PDB,KIBA
P17252,8UAK,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
P17612,2GU8,✅ Downloaded from PDB,KIBA
P17612,3AGL,✅ Downloaded from PDB,KIBA
P17612,3AGM,✅ Downloaded from PDB,KIBA
P17612,3AMA,✅ Downloaded from PDB,KIBA
P17612,3AMB,✅ Downloaded from PDB,KIBA
P17612,3L9L,✅ Downloaded from PDB,KIBA
P17612,3L9M,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Max retries exceeded with url: /download/3L9M.pdb (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",KIBA
P17612,3L9N,✅ Downloaded from PDB,KIBA
P17612,3MVJ,✅ Downloaded from PDB,KIBA
P17612,3NX8,✅ Downloaded from PDB,KIBA
P17612,3OOG,✅ Downloaded from PDB,KIBA
P17612,3OVV,✅ Downloaded from PDB,KIBA
P17612,3OWP,✅ Downloaded from PDB,KIBA
P17612,3OXT,✅ Downloaded from PDB,KIBA
P17612,3P0M,✅ Downloaded from PDB,KIBA
P17612,3POO,✅ Downloaded from PDB,KIBA
P17612,3VQH,✅ Downloaded from PDB,KIBA
P17612,4AE6,✅ Downloaded from PDB,KIBA
P17612,4AE9,✅ Downloaded from PDB,KIBA
P17612,4UJ1,✅ Downloaded from PDB,KIBA
P17612,4UJ2,✅ Downloaded from PDB,KIBA
P17612,4UJ9,✅ Downloaded from PDB,KIBA
P17612,4UJA,✅ Downloaded from PDB,KIBA
P17612,4UJB,✅ Downloaded from PDB,KIBA
P17612,4WB5,✅ Downloaded from PDB,KIBA
P17612,4WB6,✅ Downloaded from PDB,KIBA
P17612,4WB7,✅ Downloaded from PDB,KIBA
P17612,4WB8,✅ Downloaded from PDB,KIBA
P17612,5BX6,✅ Downloaded from PDB,KIBA
P17612,5BX7,✅ Downloaded from PDB,KIBA
P17612,5IZF,✅ Downloaded from PDB,KIBA
P17612,5IZJ,✅ Downloaded from PDB,KIBA
P17612,5J5X,✅ Downloaded from PDB,KIBA
P17612,5N23,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
P17612,5UZK,✅ Downloaded from PDB,KIBA
P17612,6BYR,✅ Downloaded from PDB,KIBA
P17612,6BYS,✅ Downloaded from PDB,KIBA
P17612,6C0U,✅ Downloaded from PDB,KIBA
P17612,6FRX,✅ Downloaded from PDB,KIBA
P17612,6NO7,✅ Downloaded from PDB,KIBA
P17612,6QJ7,✅ Downloaded from PDB,KIBA
P17612,6WJF,✅ Downloaded from PDB,KIBA
P17612,6WJG,✅ Downloaded from PDB,KIBA
P17612,7Y1G,✅ Downloaded from PDB,KIBA
P17612,8FE2,✅ Downloaded from PDB,KIBA
P17612,8FE5,✅ Downloaded from PDB,KIBA
P17612,8FEC,✅ Downloaded from PDB,KIBA
P17612,8X5L,✅ Downloaded from PDB,KIBA
P17948,1FLT,✅ Downloaded from PDB,KIBA
P17948,1QSV,✅ Downloaded from PDB,KIBA
P17948,1QSZ,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
P17948,1QTY,✅ Downloaded from PDB,KIBA
P17948,1RV6,✅ Downloaded from PDB,KIBA
P17948,2XAC,✅ Downloaded from PDB,KIBA
P17948,3HNG,✅ Downloaded from PDB,KIBA
P17948,4CKV,✅ Downloaded from PDB,KIBA
P17948,4CL7,✅ Downloaded from PDB,KIBA
P17948,5ABD,✅ Downloaded from PDB,KIBA
P17948,5EX3,✅ Downloaded from PDB,KIBA
P17948,5T89,✅ Downloaded from PDB,KIBA
P19784,3E3B,✅ Downloaded from PDB,KIBA
P19784,3OFM,✅ Downloaded from PDB,KIBA
P19784,3U87,✅ Downloaded from PDB,KIBA
P19784,5M4U,✅ Downloaded from PDB,KIBA
P19784,5M56,✅ Downloaded from PDB,KIBA
P19784,5OOI,✅ Downloaded from PDB,KIBA
P19784,5Y9M,✅ Downloaded from PDB,KIBA
P19784,5YF9,✅ Downloaded from PDB,KIBA
P19784,5YWM,✅ Downloaded from PDB,KIBA
P19784,6HMB,✅ Downloaded from PDB,KIBA
P19784,6HMC,✅ Downloaded from PDB,KIBA
P19784,6HMD,✅ Downloaded from PDB,KIBA
P19784,6HMQ,✅ Downloaded from PDB,KIBA
P19784,6L20,✅ Downloaded from PDB,KIBA
P19784,6QY8,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
P19784,6QY9,✅ Downloaded from PDB,KIBA
P19784,6TE2,✅ Downloaded from PDB,KIBA
P19784,6TEW,✅ Downloaded from PDB,KIBA
P19784,6TGU,✅ Downloaded from PDB,KIBA
P19784,7A1B,✅ Downloaded from PDB,KIBA
P19784,7A1Z,✅ Downloaded from PDB,KIBA
P19784,7A22,✅ Downloaded from PDB,KIBA
P19784,7A2H,✅ Downloaded from PDB,KIBA
P19784,7AT9,✅ Downloaded from PDB,KIBA
P19784,7ATV,✅ Downloaded from PDB,KIBA
P19784,7XYH,✅ Downloaded from PDB,KIBA
P19784,8Q77,✅ Downloaded from PDB,KIBA
P19784,8Q9S,✅ Downloaded from PDB,KIBA
P19784,8QBU,✅ Downloaded from PDB,KIBA
P19784,8QCD,✅ Downloaded from PDB,KIBA
P19784,8QCG,✅ Downloaded from PDB,KIBA
P19784,8QF1,✅ Downloaded from PDB,KIBA
P21802,1DJS,✅ Downloaded from PDB,KIBA
P21802,1E0O,✅ Downloaded from PDB,KIBA
P21802,1EV2,✅ Downloaded from PDB,KIBA
P21802,1GJO,✅ Downloaded from PDB,KIBA
P21802,1II4,✅ Downloaded from PDB,KIBA
P21802,1IIL,✅ Downloaded from PDB,KIBA
P21802,1NUN,✅ Downloaded from PDB,KIBA
P21802,1OEC,✅ Downloaded from PDB,KIBA
P21802,1WVZ,✅ Downloaded from PDB,KIBA
P21802,2FDB,✅ Downloaded from PDB,KIBA
P21802,2PSQ,✅ Downloaded from PDB,KIBA
P21802,2PVF,✅ Downloaded from PDB,KIBA
P21802,2PVY,✅ Downloaded from PDB,KIBA
P21802,2PWL,✅ Downloaded from PDB,KIBA
P21802,2PY3,✅ Downloaded from PDB,KIBA
P21802,2PZ5,✅ Downloaded from PDB,KIBA
P21802,2PZP,✅ Downloaded from PDB,KIBA
P21802,2PZR,✅ Downloaded from PDB,KIBA
P21802,2Q0B,✅ Downloaded from PDB,KIBA
P21802,3B2T,✅ Downloaded from PDB,KIBA
P21802,3CAF,✅ Downloaded from PDB,KIBA
P21802,3CLY,✅ Downloaded from PDB,KIBA
P21802,3CU1,✅ Downloaded from PDB,KIBA
P21802,3DAR,✅ Downloaded from PDB,KIBA
P21802,3EUU,✅ Downloaded from PDB,KIBA
P21802,3OJ2,✅ Downloaded from PDB,KIBA
P21802,3OJM,✅ Downloaded from PDB,KIBA
P21802,3RI1,✅ Downloaded from PDB,KIBA
P21802,4J23,✅ Downloaded from PDB,KIBA
P21802,4J95,✅ Downloaded from PDB,KIBA
P21802,4J96,✅ Downloaded from PDB,KIBA
P21802,4J97,✅ Downloaded from PDB,KIBA
P21802,4J98,✅ Downloaded from PDB,KIBA
P21802,4J99,✅ Downloaded from PDB,KIBA
P21802,4WV1,✅ Downloaded from PDB,KIBA
P21802,5EG3,✅ Downloaded from PDB,KIBA
P21802,5UGL,✅ Downloaded from PDB,KIBA
P21802,5UGX,✅ Downloaded from PDB,KIBA
P21802,5UHN,✅ Downloaded from PDB,KIBA
P21802,5UI0,✅ Downloaded from PDB,KIBA
P21802,6AGX,✅ Downloaded from PDB,KIBA
P21802,6LVK,✅ Downloaded from PDB,KIBA
P21802,6LVL,✅ Downloaded from PDB,KIBA
P21802,6V6Q,✅ Downloaded from PDB,KIBA
P21802,7KIA,✅ Downloaded from PDB,KIBA
P21802,7KIE,✅ Downloaded from PDB,KIBA
P21802,7OZY,❌ PDB Download failed,KIBA
P21802,8E1X,✅ Downloaded from PDB,KIBA
P21802,8H75,✅ Downloaded from PDB,KIBA
P21802,8STG,✅ Downloaded from PDB,KIBA
P21802,8SWE,✅ Downloaded from PDB,KIBA
P21802,8U1F,✅ Downloaded from PDB,KIBA
P22455,4QQ5,✅ Downloaded from PDB,KIBA
P22455,4QQC,✅ Downloaded from PDB,KIBA
P22455,4QQJ,✅ Downloaded from PDB,KIBA
P22455,4QQT,✅ Downloaded from PDB,KIBA
P22455,4QRC,✅ Downloaded from PDB,KIBA
P22455,4R6V,✅ Downloaded from PDB,KIBA
P22455,4TYE,✅ Downloaded from PDB,KIBA
P22455,4TYG,✅ Downloaded from PDB,KIBA
P22455,4TYI,✅ Downloaded from PDB,KIBA
P22455,4TYJ,✅ Downloaded from PDB,KIBA
P22455,4UXQ,✅ Downloaded from PDB,KIBA
P22455,4XCU,✅ Downloaded from PDB,KIBA
P22455,5JKG,✅ Downloaded from PDB,KIBA
P22455,5NUD,✅ Downloaded from PDB,KIBA
P22455,5NWZ,✅ Downloaded from PDB,KIBA
P22455,5XFF,✅ Downloaded from PDB,KIBA
P22455,5XFJ,✅ Downloaded from PDB,KIBA
P22455,6IUO,✅ Downloaded from PDB,KIBA
P22455,6IUP,✅ Downloaded from PDB,KIBA
P22455,6J6Y,✅ Downloaded from PDB,KIBA
P22455,6JPE,✅ Downloaded from PDB,KIBA
P22455,6JPJ,✅ Downloaded from PDB,KIBA
P22455,6NVG,✅ Downloaded from PDB,KIBA
P22455,6NVH,✅ Downloaded from PDB,KIBA
P22455,6NVI,✅ Downloaded from PDB,KIBA
P22455,6NVJ,✅ Downloaded from PDB,KIBA
P22455,6NVK,✅ Downloaded from PDB,KIBA
P22455,6V9C,✅ Downloaded from PDB,KIBA
P22455,6YI8,✅ Downloaded from PDB,KIBA
P22455,7DTZ,✅ Downloaded from PDB,KIBA
P22455,7F3M,✅ Downloaded from PDB,KIBA
P22455,7N1J,✅ Downloaded from PDB,KIBA
P22455,7TYD,✅ Downloaded from PDB,KIBA
P22455,7V29,✅ Downloaded from PDB,KIBA
P22455,7VJL,✅ Downloaded from PDB,KIBA
P22455,7WCT,✅ Downloaded from PDB,KIBA
P22455,7WCW,✅ Downloaded from PDB,KIBA
P22455,7WCX,✅ Downloaded from PDB,KIBA
P22455,7YBO,✅ Downloaded from PDB,KIBA
P22455,7YBP,✅ Downloaded from PDB,KIBA
P22455,7YBX,✅ Downloaded from PDB,KIBA
P22455,7YC1,✅ Downloaded from PDB,KIBA
P22455,7YC3,✅ Downloaded from PDB,KIBA
P22455,7YSW,✅ Downloaded from PDB,KIBA
P22455,8KH6,✅ Downloaded from PDB,KIBA
P22455,8KH7,✅ Downloaded from PDB,KIBA
P22455,8KH8,✅ Downloaded from PDB,KIBA
P22455,8KH9,✅ Downloaded from PDB,KIBA
P22455,8W5C,✅ Downloaded from PDB,KIBA
P22455,8XLQ,❌ PDB Download failed,KIBA
P22607,1RY7,✅ Downloaded from PDB,KIBA
P22607,2LZL,✅ Downloaded from PDB,KIBA
P22607,4K33,✅ Downloaded from PDB,KIBA
P22607,6LVM,✅ Downloaded from PDB,KIBA
P22607,6PNX,✅ Downloaded from PDB,KIBA
P22607,7DHL,✅ Downloaded from PDB,KIBA
P22607,7YSU,✅ Downloaded from PDB,KIBA
P22607,8UDT,✅ Downloaded from PDB,KIBA
P22607,8UDU,✅ Downloaded from PDB,KIBA
P22607,8UDV,✅ Downloaded from PDB,KIBA
P22607,9CD7,❌ PDB Download failed,KIBA
P22612,AF-P22612-F1,✅ Downloaded from AlphaFold,KIBA
P22694,AF-P22694-F1,✅ Downloaded from AlphaFold,KIBA
P23443,3A60,✅ Downloaded from PDB,KIBA
P23443,3A61,✅ Downloaded from PDB,KIBA
P23443,3A62,✅ Downloaded from PDB,KIBA
P23443,3WE4,✅ Downloaded from PDB,KIBA
P23443,3WF5,✅ Downloaded from PDB,KIBA
P23443,3WF6,✅ Downloaded from PDB,KIBA
P23443,3WF7,✅ Downloaded from PDB,KIBA
P23443,3WF8,✅ Downloaded from PDB,KIBA
P23443,3WF9,✅ Downloaded from PDB,KIBA
P23443,4L3J,✅ Downloaded from PDB,KIBA
P23443,4L3L,✅ Downloaded from PDB,KIBA
P23443,4L42,✅ Downloaded from PDB,KIBA
P23443,4L43,✅ Downloaded from PDB,KIBA
P23443,4L44,✅ Downloaded from PDB,KIBA
P23443,4L45,✅ Downloaded from PDB,KIBA
P23443,4L46,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
P23443,4RLO,✅ Downloaded from PDB,KIBA
P23443,4RLP,✅ Downloaded from PDB,KIBA
P23443,5WBH,✅ Downloaded from PDB,KIBA
P23443,5WBK,✅ Downloaded from PDB,KIBA
P23443,7N91,✅ Downloaded from PDB,KIBA
P23443,7N93,✅ Downloaded from PDB,KIBA
P23458,3EYG,✅ Downloaded from PDB,KIBA
P23458,3EYH,✅ Downloaded from PDB,KIBA
P23458,4E4L,✅ Downloaded from PDB,KIBA
P23458,4E4N,✅ Downloaded from PDB,KIBA
P23458,4E5W,✅ Downloaded from PDB,KIBA
P23458,4EHZ,✅ Downloaded from PDB,KIBA
P23458,4EI4,✅ Downloaded from PDB,KIBA
P23458,4FK6,✅ Downloaded from PDB,KIBA
P23458,4GS0,✅ Downloaded from PDB,KIBA
P23458,4I5C,✅ Downloaded from PDB,KIBA
P23458,4IVB,✅ Downloaded from PDB,KIBA
P23458,4IVC,✅ Downloaded from PDB,KIBA
P23458,4IVD,✅ Downloaded from PDB,KIBA
P23458,4K6Z,✅ Downloaded from PDB,KIBA
P23458,4K77,✅ Downloaded from PDB,KIBA
P23458,4L00,✅ Downloaded from PDB,KIBA
P23458,4L01,✅ Downloaded from PDB,KIBA
P23458,5E1E,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
P23458,5HX8,✅ Downloaded from PDB,KIBA
P23458,5IXD,✅ Downloaded from PDB,KIBA
P23458,5IXI,✅ Downloaded from PDB,KIBA
P23458,5KHW,✅ Downloaded from PDB,KIBA
P23458,5KHX,✅ Downloaded from PDB,KIBA
P23458,5L04,✅ Downloaded from PDB,KIBA
P23458,5WO4,✅ Downloaded from PDB,KIBA
P23458,6AAH,✅ Downloaded from PDB,KIBA
P23458,6BBU,✅ Downloaded from PDB,KIBA
P23458,6C7Y,✅ Downloaded from PDB,KIBA
P23458,6DBN,✅ Downloaded from PDB,KIBA
P23458,6ELR,✅ Downloaded from PDB,KIBA
P23458,6GGH,✅ Downloaded from PDB,KIBA
P23458,6HZU,✅ Downloaded from PDB,KIBA
P23458,6N77,✅ Downloaded from PDB,KIBA
P23458,6N78,✅ Downloaded from PDB,KIBA
P23458,6N79,✅ Downloaded from PDB,KIBA
P23458,6N7A,✅ Downloaded from PDB,KIBA
P23458,6N7B,✅ Downloaded from PDB,KIBA
P23458,6N7C,✅ Downloaded from PDB,KIBA
P23458,6N7D,✅ Downloaded from PDB,KIBA
P23458,6RSB,✅ Downloaded from PDB,KIBA
P23458,6RSC,✅ Downloaded from PDB,KIBA
P23458,6RSD,✅ Downloaded from PDB,KIBA
P23458,6RSE,✅ Downloaded from PDB,KIBA
P23458,6RSH,✅ Downloaded from PDB,KIBA
P23458,6SM8,✅ Downloaded from PDB,KIBA
P23458,6SMB,✅ Downloaded from PDB,KIBA
P23458,6TPE,✅ Downloaded from PDB,KIBA
P23458,6TPF,✅ Downloaded from PDB,KIBA
P23458,6W8L,✅ Downloaded from PDB,KIBA
P23458,8EXJ,✅ Downloaded from PDB,KIBA
P24723,2FK9,✅ Downloaded from PDB,KIBA
P24723,3TXO,✅ Downloaded from PDB,KIBA
P24723,8FP1,✅ Downloaded from PDB,KIBA
P24723,8FP3,✅ Downloaded from PDB,KIBA
P24941,1AQ1,✅ Downloaded from PDB,KIBA
P24941,1B38,✅ Downloaded from PDB,KIBA
P24941,1B39,✅ Downloaded from PDB,KIBA
P24941,1BUH,✅ Downloaded from PDB,KIBA
P24941,1CKP,✅ Downloaded from PDB,KIBA
P24941,1DI8,✅ Downloaded from PDB,KIBA
P24941,1DM2,✅ Downloaded from PDB,KIBA
